case_id,date,complaint_type,building_age,borough,days_since_last_service,time_of_day,season,status
8779,2025-06-19 12:00:54.626847,No Hot Water,21,Bronx,14,Evening,Summer,Found Okay
8780,2024-10-20 12:00:54.626849,Power Out,52,Bronx,59,Afternoon,Summer,Found Okay
8781,2025-01-02 12:00:54.626852,Power Out,85,Bronx,122,Afternoon,Summer,Found Okay
8782,2025-01-06 12:00:54.626854,Meter Issue,69,Brooklyn,33,Afternoon,Winter,Found Okay
8783,2024-12-23 12:00:54.626856,No Heat,66,Staten Island,22,Evening,Spring,Needs Repair
8784,2024-10-24 12:00:54.626859,No Heat,53,Manhattan,108,Night,Winter,Needs Repair
8785,2025-03-17 12:00:54.626861,No Heat,55,Brooklyn,156,Evening,Fall,Found Okay
8786,2025-04-16 12:00:54.626864,Meter Issue,13,Brooklyn,308,Afternoon,Fall,Found Okay
8787,2025-04-04 12:00:54.626866,Power Out,61,Manhattan,1101,Night,Spring,Found Okay
8788,2024-12-06 12:00:54.626868,Gas Smell,41,Queens,267,Afternoon,Fall,Needs Repair
8789,2024-09-25 12:00:54.626871,No Heat,39,Bronx,45,Evening,Winter,Found Okay
8790,2025-04-22 12:00:54.626873,No Heat,45,Queens,248,Night,Winter,Found Okay
8791,2024-11-12 12:00:54.626875,No Heat,44,Queens,138,Evening,Winter,Needs Repair
8792,2024-09-29 12:00:54.626878,Gas Smell,39,Bronx,107,Evening,Fall,Needs Repair
8793,2024-08-11 12:00:54.626880,No Heat,50,Queens,494,Evening,Summer,Found Okay
8794,2024-10-18 12:00:54.626883,No Heat,41,Brooklyn,217,Night,Winter,Needs Repair
8795,2024-09-06 12:00:54.626885,Power Out,51,Manhattan,206,Afternoon,Winter,Found Okay
8796,2025-04-19 12:00:54.626888,No Heat,27,Brooklyn,2,Afternoon,Summer,Found Okay
8797,2025-05-29 12:00:54.626890,No Hot Water,46,Brooklyn,360,Night,Summer,Found Okay
8798,2025-02-06 12:00:54.626892,No Heat,33,Staten Island,283,Morning,Spring,Found Okay
8799,2024-10-22 12:00:54.626895,Power Out,40,Bronx,63,Night,Fall,Found Okay
8800,2024-10-11 12:00:54.626897,Gas Smell,52,Bronx,62,Morning,Winter,Needs Repair
8801,2024-12-17 12:00:54.626900,Meter Issue,25,Brooklyn,9,Evening,Spring,Found Okay
8802,2025-07-24 12:00:54.626902,No Hot Water,37,Bronx,9,Afternoon,Fall,Found Okay
8803,2025-03-26 12:00:54.626904,Meter Issue,58,Staten Island,198,Evening,Spring,Found Okay
8804,2025-04-30 12:00:54.626907,Meter Issue,28,Manhattan,37,Morning,Fall,Found Okay
8805,2025-01-22 12:00:54.626909,Gas Smell,76,Queens,462,Night,Winter,Found Okay
8806,2024-08-06 12:00:54.626912,Meter Issue,68,Bronx,332,Evening,Spring,Found Okay
8807,2025-06-08 12:00:54.626914,No Hot Water,42,Brooklyn,77,Night,Fall,Found Okay
8808,2024-12-01 12:00:54.626917,No Hot Water,38,Bronx,86,Night,Fall,Found Okay
8809,2025-03-21 12:00:54.626919,No Heat,53,Brooklyn,71,Morning,Fall,Found Okay
8810,2024-08-01 12:00:54.626921,Gas Smell,28,Queens,17,Night,Summer,Needs Repair
8811,2025-04-10 12:00:54.626924,Power Out,19,Bronx,5,Morning,Fall,Found Okay
8812,2025-07-24 12:00:54.626926,Power Out,43,Queens,108,Night,Summer,Needs Repair
8813,2024-12-13 12:00:54.626928,No Heat,47,Brooklyn,515,Night,Winter,Needs Repair
8814,2025-02-25 12:00:54.626931,No Hot Water,51,Staten Island,448,Night,Spring,Found Okay
8815,2025-01-15 12:00:54.626933,No Heat,40,Staten Island,298,Afternoon,Winter,Found Okay
8816,2024-09-11 12:00:54.626935,Power Out,69,Manhattan,178,Night,Summer,Found Okay
8817,2024-08-01 12:00:54.626938,No Heat,27,Brooklyn,349,Evening,Winter,Found Okay
8818,2024-12-20 12:00:54.626940,Meter Issue,32,Brooklyn,130,Afternoon,Summer,Found Okay
8819,2024-11-23 12:00:54.626942,No Heat,57,Brooklyn,35,Morning,Summer,Found Okay
8820,2025-05-09 12:00:54.626950,No Heat,32,Staten Island,207,Night,Fall,Found Okay
8821,2024-12-03 12:00:54.626952,Meter Issue,31,Staten Island,456,Morning,Summer,Needs Repair
8822,2024-08-05 12:00:54.626954,No Hot Water,51,Staten Island,3,Evening,Fall,Found Okay
8823,2024-09-11 12:00:54.626957,No Heat,34,Bronx,52,Evening,Spring,Found Okay
8824,2024-11-10 12:00:54.626959,No Hot Water,48,Bronx,55,Evening,Fall,Found Okay
8825,2025-01-23 12:00:54.626962,No Heat,39,Staten Island,18,Evening,Fall,Found Okay
8826,2024-10-14 12:00:54.626965,Meter Issue,37,Queens,45,Night,Fall,Found Okay
8827,2024-08-03 12:00:54.626967,Gas Smell,18,Bronx,87,Morning,Fall,Needs Repair
8828,2025-06-03 12:00:54.626969,No Heat,52,Bronx,505,Morning,Spring,Found Okay
8829,2025-07-22 12:00:54.626977,Gas Smell,31,Bronx,354,Morning,Spring,Needs Repair
8830,2024-09-30 12:00:54.626980,No Heat,47,Bronx,525,Afternoon,Spring,Found Okay
8831,2025-04-07 12:00:54.626982,Power Out,42,Manhattan,23,Afternoon,Summer,Found Okay
8832,2025-01-02 12:00:54.626984,Meter Issue,46,Bronx,5,Night,Summer,Found Okay
8833,2025-06-20 12:00:54.626987,Meter Issue,47,Queens,20,Afternoon,Fall,Found Okay
8834,2024-09-30 12:00:54.626989,No Hot Water,52,Manhattan,442,Evening,Fall,Found Okay
8835,2025-02-08 12:00:54.626992,No Hot Water,39,Bronx,30,Night,Summer,Found Okay
8836,2024-12-09 12:00:54.626994,No Heat,68,Brooklyn,153,Night,Fall,Found Okay
8837,2024-10-23 12:00:54.626996,Power Out,22,Manhattan,46,Night,Spring,Found Okay
8838,2025-05-14 12:00:54.626999,No Hot Water,46,Bronx,3,Morning,Winter,Found Okay
8839,2025-04-14 12:00:54.627001,No Hot Water,62,Queens,15,Afternoon,Fall,Found Okay
8840,2024-10-23 12:00:54.627003,Meter Issue,57,Staten Island,222,Evening,Winter,Found Okay
8841,2025-06-22 12:00:54.627006,No Heat,35,Bronx,36,Night,Spring,Found Okay
8842,2025-04-03 12:00:54.627008,No Heat,37,Brooklyn,46,Evening,Fall,Found Okay
8843,2024-08-30 12:00:54.627011,No Heat,34,Queens,85,Night,Spring,Found Okay
8844,2024-08-29 12:00:54.627018,No Heat,58,Manhattan,192,Evening,Spring,Found Okay
8845,2025-07-04 12:00:54.627020,No Heat,38,Queens,114,Morning,Spring,Found Okay
8846,2025-04-18 12:00:54.627023,No Hot Water,53,Bronx,520,Evening,Summer,Found Okay
8847,2025-05-18 12:00:54.627025,No Hot Water,53,Brooklyn,102,Afternoon,Fall,Found Okay
8848,2025-01-21 12:00:54.627027,No Heat,85,Queens,39,Evening,Spring,Found Okay
8849,2024-09-10 12:00:54.627030,Power Out,54,Queens,138,Night,Summer,Found Okay
8850,2025-03-06 12:00:54.627032,No Heat,37,Staten Island,107,Night,Fall,Found Okay
8851,2024-11-18 12:00:54.627035,Power Out,28,Staten Island,278,Morning,Spring,Found Okay
8852,2024-10-20 12:00:54.627037,No Hot Water,45,Bronx,492,Morning,Fall,Found Okay
8853,2024-12-30 12:00:54.627040,No Hot Water,48,Manhattan,325,Night,Summer,Found Okay
8854,2025-03-30 12:00:54.627042,Meter Issue,16,Manhattan,88,Night,Summer,Found Okay
8855,2025-01-06 12:00:54.627044,No Heat,39,Brooklyn,43,Evening,Fall,Needs Repair
8856,2024-12-03 12:00:54.627047,No Hot Water,54,Bronx,442,Night,Fall,Found Okay
8857,2024-08-26 12:00:54.627049,Meter Issue,42,Manhattan,87,Morning,Summer,Needs Repair
8858,2024-10-18 12:00:54.627052,Gas Smell,64,Queens,264,Morning,Spring,Needs Repair
8859,2025-07-09 12:00:54.627054,No Heat,26,Bronx,820,Afternoon,Summer,Found Okay
8860,2024-11-14 12:00:54.627056,No Hot Water,60,Queens,155,Afternoon,Spring,Needs Repair
8861,2024-08-08 12:00:54.627059,Power Out,63,Brooklyn,117,Night,Summer,Found Okay
8862,2025-04-17 12:00:54.627061,Meter Issue,64,Bronx,216,Evening,Summer,Found Okay
8863,2024-11-15 12:00:54.627064,No Heat,26,Brooklyn,38,Night,Spring,Found Okay
8864,2025-01-08 12:00:54.627066,No Heat,54,Staten Island,120,Morning,Winter,Needs Repair
8865,2024-09-24 12:00:54.627068,No Hot Water,39,Brooklyn,67,Morning,Spring,Needs Repair
8866,2024-11-11 12:00:54.627071,No Heat,28,Staten Island,32,Morning,Winter,Found Okay
8867,2025-04-15 12:00:54.627073,No Heat,43,Bronx,169,Night,Spring,Found Okay
8868,2024-11-22 12:00:54.627075,No Heat,36,Queens,154,Night,Summer,Found Okay
8869,2024-12-22 12:00:54.627078,No Heat,63,Queens,257,Afternoon,Spring,Found Okay
8870,2024-12-21 12:00:54.627080,No Heat,57,Queens,371,Morning,Winter,Needs Repair
8871,2024-11-15 12:00:54.627083,Meter Issue,32,Brooklyn,44,Afternoon,Summer,Found Okay
8872,2025-01-11 12:00:54.627085,No Heat,39,Bronx,272,Morning,Spring,Found Okay
8873,2024-11-15 12:00:54.627087,No Heat,44,Bronx,82,Afternoon,Spring,Found Okay
8874,2024-08-16 12:00:54.627090,No Heat,48,Staten Island,178,Night,Summer,Found Okay
8875,2024-12-18 12:00:54.627092,Meter Issue,65,Bronx,341,Evening,Winter,Found Okay
8876,2025-01-10 12:00:54.627094,Power Out,60,Queens,53,Evening,Spring,Found Okay
8877,2024-12-17 12:00:54.627097,Power Out,50,Bronx,165,Morning,Winter,Found Okay
8878,2024-12-07 12:00:54.627099,No Heat,46,Staten Island,117,Night,Spring,Found Okay
8879,2025-01-29 12:00:54.627101,Power Out,23,Bronx,281,Morning,Spring,Found Okay
8880,2025-01-12 12:00:54.627104,No Hot Water,69,Bronx,215,Afternoon,Fall,Found Okay
8881,2024-08-08 12:00:54.627106,No Heat,43,Queens,264,Night,Fall,Found Okay
8882,2024-11-27 12:00:54.627108,Gas Smell,73,Bronx,61,Afternoon,Spring,Needs Repair
8883,2024-08-12 12:00:54.627111,Power Out,52,Brooklyn,219,Afternoon,Fall,Found Okay
8884,2025-04-11 12:00:54.627113,Power Out,80,Staten Island,167,Morning,Winter,Found Okay
8885,2025-07-25 12:00:54.627116,Meter Issue,59,Staten Island,109,Afternoon,Fall,Found Okay
8886,2024-12-07 12:00:54.627118,Meter Issue,28,Staten Island,85,Morning,Summer,Found Okay
8887,2025-03-26 12:00:54.627120,No Heat,40,Bronx,72,Afternoon,Fall,Needs Repair
8888,2025-04-18 12:00:54.627123,No Hot Water,47,Brooklyn,1,Morning,Spring,Found Okay
8889,2024-12-06 12:00:54.627125,No Heat,36,Staten Island,33,Afternoon,Summer,Found Okay
8890,2025-02-26 12:00:54.627127,Meter Issue,44,Manhattan,10,Afternoon,Spring,Found Okay
8891,2024-11-16 12:00:54.627130,No Heat,29,Queens,339,Afternoon,Fall,Found Okay
8892,2024-12-08 12:00:54.627132,Meter Issue,50,Manhattan,354,Morning,Spring,Found Okay
8893,2024-10-15 12:00:54.627134,No Hot Water,53,Manhattan,336,Night,Fall,Found Okay
8894,2025-06-21 12:00:54.627137,No Hot Water,34,Staten Island,306,Evening,Winter,Found Okay
8895,2024-10-16 12:00:54.627139,No Heat,79,Manhattan,45,Evening,Summer,Found Okay
8896,2025-01-15 12:00:54.627141,No Hot Water,50,Manhattan,121,Morning,Summer,Found Okay
8897,2024-10-31 12:00:54.627144,Meter Issue,37,Brooklyn,429,Morning,Winter,Needs Repair
8898,2024-11-09 12:00:54.627146,No Heat,25,Queens,256,Evening,Summer,Found Okay
8899,2025-06-04 12:00:54.627149,No Hot Water,50,Bronx,0,Night,Spring,Found Okay
8900,2024-10-06 12:00:54.627151,No Heat,46,Staten Island,110,Night,Spring,Found Okay
8901,2025-04-24 12:00:54.627153,No Hot Water,61,Staten Island,1,Evening,Fall,Found Okay
8902,2025-03-16 12:00:54.627156,No Heat,47,Manhattan,59,Afternoon,Summer,Found Okay
8903,2025-05-05 12:00:54.627158,No Heat,32,Bronx,103,Afternoon,Summer,Found Okay
8904,2024-12-01 12:00:54.627160,Meter Issue,75,Bronx,402,Morning,Summer,Found Okay
8905,2025-01-13 12:00:54.627163,No Hot Water,56,Bronx,191,Evening,Winter,Found Okay
8906,2024-09-24 12:00:54.627165,No Heat,46,Staten Island,81,Evening,Fall,Found Okay
8907,2025-05-08 12:00:54.627167,Gas Smell,52,Staten Island,121,Morning,Summer,Needs Repair
8908,2024-12-01 12:00:54.627170,No Heat,57,Brooklyn,306,Night,Summer,Found Okay
8909,2024-10-23 12:00:54.627172,No Heat,28,Staten Island,64,Night,Spring,Found Okay
8910,2024-09-11 12:00:54.627174,No Hot Water,52,Staten Island,171,Evening,Winter,Found Okay
8911,2024-11-21 12:00:54.627177,No Heat,43,Brooklyn,54,Afternoon,Summer,Found Okay
8912,2025-01-22 12:00:54.627179,Power Out,57,Staten Island,117,Evening,Summer,Found Okay
8913,2025-03-01 12:00:54.627182,No Hot Water,38,Manhattan,4,Evening,Winter,Needs Repair
8914,2024-10-02 12:00:54.627184,Power Out,40,Manhattan,344,Afternoon,Spring,Needs Repair
8915,2024-10-26 12:00:54.627186,Meter Issue,74,Brooklyn,8,Evening,Winter,Found Okay
8916,2025-03-14 12:00:54.627189,No Heat,68,Brooklyn,45,Night,Fall,Found Okay
8917,2025-02-05 12:00:54.627191,No Hot Water,0,Manhattan,73,Night,Spring,Needs Repair
8918,2025-07-23 12:00:54.627193,No Hot Water,67,Bronx,176,Afternoon,Summer,Found Okay
8919,2024-10-09 12:00:54.627196,No Heat,48,Staten Island,229,Night,Summer,Found Okay
8920,2024-12-08 12:00:54.627198,Power Out,39,Queens,15,Afternoon,Fall,Found Okay
8921,2025-02-18 12:00:54.627200,Power Out,34,Queens,7,Afternoon,Winter,Found Okay
8922,2025-06-12 12:00:54.627203,No Hot Water,35,Brooklyn,288,Evening,Summer,Found Okay
8923,2024-10-02 12:00:54.627205,No Hot Water,39,Queens,224,Afternoon,Winter,Found Okay
8924,2025-06-23 12:00:54.627207,No Heat,33,Bronx,320,Night,Winter,Found Okay
8925,2025-03-17 12:00:54.627210,Gas Smell,29,Queens,203,Night,Winter,Needs Repair
8926,2024-09-24 12:00:54.627212,Power Out,34,Manhattan,250,Morning,Summer,Found Okay
8927,2024-12-24 12:00:54.627215,Gas Smell,54,Brooklyn,85,Night,Spring,Needs Repair
8928,2024-08-17 12:00:54.627217,No Heat,50,Queens,160,Evening,Summer,Found Okay
8929,2024-10-08 12:00:54.627219,Power Out,58,Staten Island,294,Afternoon,Spring,Found Okay
8930,2025-06-27 12:00:54.627222,No Hot Water,49,Brooklyn,33,Night,Spring,Found Okay
8931,2024-08-13 12:00:54.627224,No Hot Water,30,Bronx,98,Morning,Spring,Found Okay
8932,2025-05-13 12:00:54.627227,No Hot Water,57,Manhattan,242,Morning,Summer,Found Okay
8933,2024-12-07 12:00:54.627229,No Hot Water,34,Queens,136,Afternoon,Fall,Found Okay
8934,2024-10-31 12:00:54.627231,Power Out,59,Manhattan,206,Night,Fall,Found Okay
8935,2025-02-20 12:00:54.627234,Meter Issue,32,Bronx,62,Night,Spring,Found Okay
8936,2025-02-06 12:00:54.627236,No Heat,39,Queens,5,Morning,Summer,Needs Repair
8937,2024-09-26 12:00:54.627238,Meter Issue,44,Brooklyn,5,Night,Fall,Found Okay
8938,2024-12-22 12:00:54.627241,No Hot Water,60,Brooklyn,514,Night,Fall,Found Okay
8939,2025-07-22 12:00:54.627243,Power Out,52,Staten Island,520,Afternoon,Summer,Found Okay
8940,2024-10-15 12:00:54.627246,Meter Issue,50,Bronx,42,Night,Winter,Found Okay
8941,2025-04-09 12:00:54.627248,No Hot Water,78,Queens,28,Night,Fall,Found Okay
8942,2025-01-07 12:00:54.627250,Power Out,22,Manhattan,3,Morning,Fall,Found Okay
8943,2025-01-26 12:00:54.627253,No Heat,34,Manhattan,47,Evening,Summer,Needs Repair
8944,2024-08-24 12:00:54.627255,No Heat,33,Queens,73,Night,Summer,Found Okay
8945,2025-01-15 12:00:54.627258,Power Out,23,Bronx,49,Afternoon,Summer,Needs Repair
8946,2024-11-07 12:00:54.627260,Meter Issue,39,Bronx,287,Morning,Fall,Needs Repair
8947,2024-11-11 12:00:54.627262,Meter Issue,60,Manhattan,249,Morning,Summer,Found Okay
8948,2024-11-25 12:00:54.627265,Gas Smell,41,Queens,15,Afternoon,Spring,Needs Repair
8949,2025-04-07 12:00:54.627267,No Hot Water,45,Queens,215,Evening,Spring,Needs Repair
8950,2025-04-01 12:00:54.627269,No Hot Water,24,Manhattan,132,Night,Summer,Found Okay
8951,2025-03-12 12:00:54.627272,Meter Issue,38,Queens,25,Night,Fall,Found Okay
8952,2025-05-27 12:00:54.627274,No Hot Water,43,Queens,242,Afternoon,Fall,Found Okay
8953,2024-10-28 12:00:54.627276,Power Out,59,Brooklyn,16,Morning,Fall,Found Okay
8954,2024-09-21 12:00:54.627279,No Hot Water,24,Brooklyn,35,Afternoon,Summer,Found Okay
8955,2024-12-04 12:00:54.627281,Gas Smell,43,Staten Island,29,Evening,Winter,Needs Repair
8956,2024-10-02 12:00:54.627284,No Hot Water,66,Staten Island,503,Morning,Spring,Found Okay
8957,2025-07-21 12:00:54.627286,Meter Issue,43,Bronx,215,Evening,Summer,Found Okay
8958,2024-12-10 12:00:54.627288,Gas Smell,18,Brooklyn,95,Evening,Winter,Found Okay
8959,2025-01-17 12:00:54.627291,Meter Issue,69,Brooklyn,310,Morning,Winter,Found Okay
8960,2025-07-19 12:00:54.627293,No Heat,61,Brooklyn,43,Evening,Summer,Found Okay
8961,2025-02-04 12:00:54.627295,Gas Smell,63,Brooklyn,481,Morning,Winter,Found Okay
8962,2025-02-04 12:00:54.627298,Power Out,23,Bronx,214,Evening,Winter,Found Okay
8963,2024-12-26 12:00:54.627300,Power Out,72,Manhattan,147,Evening,Winter,Found Okay
8964,2025-07-20 12:00:54.627302,Meter Issue,38,Bronx,284,Morning,Spring,Found Okay
8965,2025-04-04 12:00:54.627305,No Heat,42,Manhattan,186,Evening,Winter,Needs Repair
8966,2025-02-17 12:00:54.627307,No Heat,39,Staten Island,392,Evening,Winter,Found Okay
8967,2025-06-22 12:00:54.627309,No Hot Water,64,Brooklyn,318,Night,Summer,Found Okay
8968,2025-06-08 12:00:54.627312,No Heat,47,Manhattan,39,Evening,Summer,Found Okay
8969,2024-12-25 12:00:54.627314,Meter Issue,57,Bronx,49,Afternoon,Spring,Found Okay
8970,2025-01-06 12:00:54.627316,No Heat,51,Manhattan,12,Evening,Summer,Needs Repair
8971,2024-09-22 12:00:54.627319,No Hot Water,48,Queens,44,Afternoon,Spring,Found Okay
8972,2024-08-05 12:00:54.627321,No Heat,35,Staten Island,75,Morning,Winter,Found Okay
8973,2025-06-05 12:00:54.627323,No Hot Water,77,Staten Island,5,Morning,Winter,Found Okay
8974,2025-04-04 12:00:54.627326,No Hot Water,28,Brooklyn,68,Night,Winter,Needs Repair
8975,2024-11-20 12:00:54.627328,No Heat,56,Brooklyn,265,Morning,Summer,Found Okay
8976,2024-10-18 12:00:54.627330,No Hot Water,55,Bronx,330,Afternoon,Spring,Found Okay
8977,2024-11-05 12:00:54.627333,No Hot Water,67,Manhattan,1,Morning,Summer,Found Okay
8978,2024-10-13 12:00:54.627335,Meter Issue,70,Queens,1,Morning,Summer,Found Okay
8979,2024-09-01 12:00:54.627338,No Heat,47,Staten Island,28,Evening,Spring,Found Okay
8980,2025-02-01 12:00:54.627340,No Hot Water,57,Manhattan,370,Afternoon,Spring,Found Okay
8981,2024-08-07 12:00:54.627342,Meter Issue,76,Queens,114,Afternoon,Fall,Found Okay
8982,2024-12-08 12:00:54.627345,Power Out,49,Manhattan,732,Afternoon,Fall,Found Okay
8983,2024-08-22 12:00:54.627347,Meter Issue,34,Brooklyn,392,Morning,Fall,Needs Repair
8984,2025-01-16 12:00:54.627350,Meter Issue,44,Staten Island,397,Afternoon,Spring,Found Okay
8985,2024-09-26 12:00:54.627352,No Hot Water,30,Queens,24,Morning,Winter,Found Okay
8986,2025-05-12 12:00:54.627354,Power Out,55,Brooklyn,116,Morning,Summer,Found Okay
8987,2025-03-18 12:00:54.627357,No Heat,65,Bronx,908,Night,Summer,Needs Repair
8988,2025-07-09 12:00:54.627359,No Hot Water,48,Bronx,29,Night,Fall,Found Okay
8989,2024-09-03 12:00:54.627361,Power Out,25,Brooklyn,153,Morning,Winter,Found Okay
8990,2024-12-18 12:00:54.627364,No Hot Water,65,Queens,75,Morning,Spring,Found Okay
8991,2025-06-03 12:00:54.627366,Power Out,23,Queens,88,Evening,Summer,Needs Repair
8992,2025-04-29 12:00:54.627368,Power Out,26,Staten Island,398,Night,Winter,Needs Repair
8993,2025-01-20 12:00:54.627371,No Heat,47,Brooklyn,159,Afternoon,Summer,Found Okay
8994,2025-04-19 12:00:54.627373,Meter Issue,53,Bronx,255,Night,Summer,Found Okay
8995,2025-07-24 12:00:54.627375,No Hot Water,56,Brooklyn,201,Night,Summer,Found Okay
8996,2025-03-25 12:00:54.627377,No Heat,49,Manhattan,135,Night,Spring,Found Okay
8997,2025-06-06 12:00:54.627380,Meter Issue,76,Queens,282,Afternoon,Spring,Found Okay
8998,2024-12-12 12:00:54.627382,No Hot Water,50,Manhattan,635,Morning,Summer,Found Okay
8999,2024-08-03 12:00:54.627384,Power Out,65,Bronx,613,Night,Spring,Found Okay
9000,2025-05-30 12:00:54.627387,No Hot Water,61,Queens,280,Night,Winter,Found Okay
9001,2024-12-03 12:00:54.627389,No Hot Water,30,Bronx,120,Morning,Winter,Needs Repair
9002,2025-05-02 12:00:54.627391,Power Out,47,Bronx,32,Morning,Summer,Needs Repair
9003,2024-12-11 12:00:54.627394,Gas Smell,81,Bronx,8,Evening,Fall,Needs Repair
9004,2024-12-10 12:00:54.627396,No Hot Water,42,Staten Island,47,Night,Winter,Found Okay
9005,2024-08-11 12:00:54.627398,No Heat,39,Bronx,74,Morning,Spring,Found Okay
9006,2024-09-01 12:00:54.627401,Meter Issue,52,Bronx,25,Afternoon,Spring,Found Okay
9007,2024-10-12 12:00:54.627403,No Heat,42,Manhattan,45,Afternoon,Winter,Found Okay
9008,2024-08-20 12:00:54.627406,Meter Issue,38,Manhattan,15,Evening,Fall,Needs Repair
9009,2025-03-01 12:00:54.627408,No Hot Water,42,Manhattan,133,Night,Summer,Found Okay
9010,2025-03-08 12:00:54.627410,Gas Smell,71,Queens,24,Morning,Winter,Needs Repair
9011,2025-03-23 12:00:54.627413,Meter Issue,47,Staten Island,244,Afternoon,Spring,Found Okay
9012,2025-03-12 12:00:54.627415,No Heat,30,Queens,72,Evening,Fall,Found Okay
9013,2025-04-29 12:00:54.627417,Gas Smell,27,Staten Island,200,Night,Summer,Needs Repair
9014,2025-04-08 12:00:54.627420,Power Out,83,Staten Island,385,Afternoon,Spring,Found Okay
9015,2024-10-20 12:00:54.627422,Power Out,46,Brooklyn,16,Evening,Summer,Found Okay
9016,2025-03-10 12:00:54.627424,No Hot Water,56,Brooklyn,811,Morning,Summer,Found Okay
9017,2024-12-20 12:00:54.627427,Gas Smell,38,Brooklyn,186,Afternoon,Fall,Needs Repair
9018,2024-12-11 12:00:54.627429,Power Out,54,Staten Island,9,Night,Summer,Found Okay
9019,2025-06-28 12:00:54.627431,Power Out,71,Staten Island,67,Afternoon,Spring,Found Okay
9020,2024-10-28 12:00:54.627434,Power Out,40,Queens,391,Morning,Summer,Found Okay
9021,2025-02-11 12:00:54.627436,No Hot Water,56,Staten Island,163,Morning,Summer,Found Okay
9022,2025-03-13 12:00:54.627439,Meter Issue,28,Bronx,60,Evening,Winter,Found Okay
9023,2024-08-08 12:00:54.627441,No Hot Water,80,Bronx,507,Morning,Winter,Found Okay
9024,2025-01-11 12:00:54.627443,No Heat,54,Staten Island,278,Night,Spring,Found Okay
9025,2025-07-08 12:00:54.627446,No Hot Water,43,Bronx,239,Night,Summer,Found Okay
9026,2024-12-19 12:00:54.627448,No Heat,45,Staten Island,394,Afternoon,Winter,Needs Repair
9027,2024-11-03 12:00:54.627450,No Heat,42,Brooklyn,264,Afternoon,Spring,Found Okay
9028,2024-08-18 12:00:54.627453,No Heat,43,Staten Island,60,Morning,Summer,Found Okay
9029,2025-02-28 12:00:54.627455,No Heat,13,Brooklyn,157,Morning,Spring,Found Okay
9030,2024-09-01 12:00:54.627458,Power Out,48,Manhattan,332,Morning,Summer,Found Okay
